fecha,comentario,categoria,sentimiento,confianza
2026-07-04,Ya se que el precio es el que es. Pero es que he tenido webcams y móviles (baratos) que grababan mejor que esto. Si vais a grabar en condiciones de luz perfectas tal vez... puede ser... milagrosamente... que os sirva. Pero no esperéis una calidad de grabación nítida como alguien esperaría de algo así. Si no mas bien con muchos artefactos y muy granulado. Decidí devolverla.,camera,negative,0.9134831428527832
2026-07-19,"No se ajusta bien al inodoro, queda inestable y al subirse en los escalones el niño se puede caer. Al final lo usamos como orinal sólo.",baby_product,negative,0.913822591304779
2026-08-17,"Es como 4 mm más pequeño que la pantalla. Es incluso más pequeño que la zona iluminada de la pantalla, aparte los marcos negros.",wireless,negative,0.9600391387939452
2026-08-29,La medida para no ajusta bien y eso que ponía que era para el Huawei mate 9. Es más pequeño que la pantalla tanto de ancho como de largo por lo que se acumula suciedad en los lados.,electronics,negative,0.9691078066825868
2026-07-15,"El limpiador es genial, lo único es el precio, cómpralo si no tienes mas opciones. 3 estrellas por el precio. 5 como producto.",toy,neutral,0.6600893139839172
2026-06-27,"La grabadora es bastante pequeña. El tamaño es perfecto para llevarla fácilmente y hace que grabar clases o conferencias sea bastante discreto. La encuentro muy intuitiva de usar ya que tiene además de la pantalla y cara principal, la cara trasera en la que vienen los detalles de cada botón y los diferentes programas. Para el uso que le doy, grabación de entrevistas, clases y conferencias, la memoria que tiene de 8GB es más que suficiente. Y con los diferentes programas de grabado, hace más precisa y tienen más calidad calidad cada tipo de grabaciones.",pc,positive,0.9802963733673096
2026-08-12,"Justo lo que buscaba, iluminan mejor de lo esperado y tienen un buen diseño y acabados, son muy faciles de instalar, lo único que cambiaría son los bordes blancos por otros de color aluminio.",home,positive,0.9937269687652588
2026-06-26,"Esta siendo útil , pero no se adapta a mi movil, en el sentido de que no es el modelo que esperaba, puesto que mi iphone es el SE y me mandaron una del iPhone 5 Y no me termina de convencer por la falta de tacto a la pantalla , lo que hace que me cueste mas acceder al movil",wireless,negative,0.579684317111969
2026-07-17,Gris no es gris es beig,automotive,negative,0.3670078814029693
2026-08-25,"Tras leer bastantes críticas cogí la caja archivadora aprovechando que tenían una unidad en oferta en la Amazon Warehouse. Llegó a tiempo y perfectamente embalada como si fuera nueva. Ningún desperfecto visible y con todos los contenidos y documentación que se esperaría. El único pero que le pongo es el funcionamiento de la cerradura que ya han comentado otros usuarios. en mi caso parecía funcionar bien, pero tras probar un par de veces se quedó cerrada y por poco no soy capaz de volver a abrirla. Por eso le pongo 3 estrellas puesto que considero un fallo grave en un producto que no funcione mínimamente todo lo que debería funcionar. Ya sin entrar en que sea una mejor o peor cerradura. En mi caso es algo que no me importa mucho, puesto que la necesito solo a efectos de organización y no de seguridad.",office_product,neutral,0.9888833165168762
2026-07-26,SE CORRESPONDE CON LO OFERTADO,wireless,positive,0.6448385119438171
2026-09-02,"El filamento puede ser peor o mejor, pero que venga así enrollado, es un desastre.",pc,negative,0.7857421636581421
2026-09-15,Me encanta la funda pero le doy cuatro estrellas porque al ponerl en la mesa el movil baila un poco,wireless,positive,0.8912286758422852
2026-08-02,"No entiendo, me inscribí para recibir 3 euros con una compra mínima de 5 euros escuchando una canción con amazon music y no los he recibido. Dónde están?",other,negative,0.9658669829368592
2026-07-18,"Tengo un mastín de unos 55 kg y le va perfecto, y aún tiene mucho margen para cuando termine de crecer, muy buena calidad.",pet_products,positive,0.9623785018920898
2026-07-31,"Buen tamaño, no pesa nada, muy buena",sports,positive,0.9405734539031982
2026-08-20,"No es que sea la opción más elegante a la hora de recoger cables pero si la más cómoda, a mi por ejemplo que he estado a punto de encontrarme un rumano detrás del mueble de la tele llevándose los cables para vender el cobre, me ha resuelto el problemas y ahora no se ven y los tengo muy recogidos Además puedes recortarlo y usarlo en varios sitios porque no es más que un trozo de tele con un velcro",electronics,positive,0.7912377119064331
2026-06-26,"Libro con buenas ilustraciones, con una pequeña referencia a los distintos periodos históricos de españa.",book,positive,0.7701548337936401
2026-07-06,No son pequeñas y muy difícil de poner,beauty,negative,0.6642475724220276
2026-06-01,La colección completa de Piratas del Caribe en un mismo pack!!! 5 películas en un estuche chulísimo. Y a un precio muy bueno.,other,positive,0.985305905342102
2026-06-08,Funciona pero me ha llegado sucio y parece usado...,toy,negative,0.6659073233604431
2026-09-07,"Está muy bien de precio. Sin embargo, la parte donde se tiene que sentar el bebé es demasiado fino y aunque lo infles al máximo, queda muy flojo. No soporta bien el peso. Mi bebé pesa 9 kilos.",toy,neutral,0.6806263327598572
2026-07-22,"Se trata de un cierre metálico, que sustituye al original (de un material plástico). A mí se me rompió el original, por eso compré dos repuestos, uno plástico y este metálico. Pues bien, cierra con mayor presión el plástico que el metálico, por lo que lo tengo claro: si voy a darle un uso a la cámara en el que no necesite sumergirla, la llevaré con el metálico, pero si voy a sumergirla, lo cambiaré por el plástico.",camera,neutral,0.7692870497703552
2026-08-18,Bonito pero no se queda bien pegado a la bañera,home,negative,0.5003670454025269
2026-07-17,Buena idea pero no para copas mayores de C,home,negative,0.6845989227294922
2026-07-26,"Ha funcionado. Había probado con los típicos desatascadores que venden en los supermercados y nada. Lo recomiendo. Lo he utilizado en la ducha. Seguí las instrucciones y al final tuve que utilizar un desatascador de goma tradicional, pero bastaron dos bombeos para despejar el atasco.",home_improvement,positive,0.9462741613388062
2026-08-25,"Son muy graciosos y originales. Pero, como se ve en la foto, en una pareja de calcetines cada uno tiene un tamaño diferente.",apparel,neutral,0.6491386890411377
2026-06-14,es una camara ligera para alguien que quiere 4 fotos funciona para lo demás es una cagada no recomiendo su compra satura muchísimo los colores y no los asemeja con la realidad,camera,negative,0.8420140743255615
2026-08-29,Defectuoso a veces va mal,electronics,negative,0.8492950797080994
2026-06-28,"De momento el cable funciona bien. Muy buena calidad, los acabados incluso mejor que los de Apple.",wireless,positive,0.9780130982398988
2026-08-26,"Marca reconocida con su consiguiente calidad, además por el precio...las tres BBB, bueno, bonito y barato. Cuatro palabras ma s",office_product,positive,0.902452290058136
2026-08-17,El aro es demasiado pequeño al igual que el tablero que además es inestable. El soporte de sueldo está bien.,sports,negative,0.7141575217247009
2026-08-27,"Son conectores muy cómodos, la parte metálica esta bien, la de plástico quizás podía ser un poco mas fuerte, lleva ademas el tornillo con la tuerca para poder conectar los cables que necesites. Recomendable",automotive,positive,0.8680636882781982
2026-06-02,"Al principio funcionaba bien, pero la pila duraba muy poco y la potencia de succión era muy baja si el aparato no estaba enchufado a la corriente. Después de 2 meses de uso el monitor empezó a fallar, primero parpadeaba y después se apagó por completo. Cómo la pantalla estaba apagada la succión de leche tampoco de realizaba. Así que muy descontenta y no recomiendo este producto. .",baby_product,negative,0.9910950660705566
2026-09-17,Le encantó a mis hijas y ami. Todo muy bien encalado y con las instrucciones de montaje super claras,home,positive,0.9886658191680908
2026-06-26,"Después de ver varios modelos, algunos de ellos más económicos, decidí comprar este foco y de momento funciona perfectamente, al principio cuesta un poquito ajustarlo, pero luego casi te olvidas de que tienes un foco en el jardin, es muy práctico y creo que vale la pena pagar la diferencia de precio, la calidad y el buen funcionamiento lo valen. Esperemos amortizarlo con el tiempo.",home,positive,0.9878842234611512
2026-06-14,Me esperaba algo mejor,wireless,negative,0.7528702616691589
2026-07-29,He comprado en teoría un set de 6 sartenes San Ignacio....y cuando me han llegado hay 3 San Ignacio y 3 bergner.... No estoy nada contenta. Puede que sean de la misma fábrica pero en la descripción del producto no viene indicado que sean de 2 marcas distintas.,home,negative,0.9713410139083862
2026-07-26,La devolví porque la fragancia en mi piel me recordaba la colonia barata que me ponían cuando me mareaba en el coche. Supongo que soy yo el problema :-),beauty,negative,0.8031258583068848
2026-06-07,"El sistema es buenísimo, la dificultad la hemos encontrado en los cajones del aparador del Salón, al ser 4 cajones seguidos la colocación no es tan fácil, al final se bloquean 3 cajones juntos, pero imposible abrirlos por la niña. La adherencia... Regular",baby_product,neutral,0.8745410442352295
2026-06-03,"El producto es bueno, solo que hay 6 funciones, y utilizas 3, masaje acupuntura y masaje de pies. No se si alguien se lo pone en la cabeza, oídos, Q me lo expliquen? Y el último sale como dos pulmones Q supongo es para el estomago o adelgazar. los parches malos.",personal_care_appliances,neutral,0.6487337946891785
2026-06-23,"llego en perfectas condiciones, todo correcto, lo único es, que no deja claro cuál de los dos modelos va ha llegar y puede generar confusión",personal_care_appliances,positive,0.5785427093505859
2026-09-18,"Queda estupenda, el grafismo es una maravilla aunque me parece un poco cara para no tener cierre magnético",other,positive,0.8385962247848511
2026-09-15,"Evolución de la olla clásica pero más práctica, la junta de goma está en el interior y el cierre es efectivo desde el primer momento, no hay pérdida de tiempo es ligeramente más rápida que las tradicionales. Este es el tamaño para una o dos personas, por ahora no necesito la grande",home,positive,0.864310085773468
2026-09-17,"sencillo pero útil, nos sirve estupendamente para nuestras necesidades",furniture,positive,0.7542768120765686
2026-06-18,"En el paquete solo iba un producto, no los dos como se describe!!!",electronics,negative,0.9542924761772156
2026-07-08,"Ratón con muchas posibilidades de programar, lo uso para CAD y ofimática de momento funciona bien, tengo dos iguales para dos equipos distintos. Lo que no me gusta es que hace interferencias (ruido) al mover le.",pc,neutral,0.6893762350082397
2026-09-07,"Son malísimos. No los recomiendo. Se despegan y se limpian fatal en el lavavajillas. Al final, la silicona es mejor limpiarla a mano con agua caliente solo.",kitchen,negative,0.996125876903534
2026-06-15,Esperaba hojas un poco más grandes! Por lo demás bien un poco fina la enredadera y son de tela de,home,neutral,0.7428968548774719
2026-08-03,"El juguete está correcto y da vueltas con facilidad pero el contador de vueltas no funciona, pero no impide que se divierta con el.",toy,negative,0.5537899732589722
2026-08-28,"Lo compre de sabor a vainilla, pero el sabor no me termina de convencer. Se podían currar el sabor algo más El precio esta bien.",drugstore,neutral,0.6115885376930237
2026-09-09,"Lo compre después de haber comprado uno más barato que salio defectuoso y a los 3 días no funcionaba. Este tiene un diseño muy bonito y funciona bien, aunque cuando se queda sin agua a veces no se apaga correctamente. Además por el precio que tiene el deposito de agua me parece demasiado pequeño. Por lo demás está bien la verdad.",home,neutral,0.725419282913208
